"","trial","electrodes","bin_3","bin_4","bin_5","bin_6","bin_7","bin_8","bin_9","bin_10","bin_11","bin_12","bin_13","bin_14","bin_15","bin_16","bin_17","bin_18","bin_19","bin_20","bin_21","bin_22","bin_23","bin_24","bin_25","bin_26","X","SID","newround_time","choice_time","buttonpress_time","reveal_time","self_payoff","other_payoff","self_foregone","other_foregone","RT","side_chosen","self_var_payoff","other_var_payoff","ineq_var_abs","ineq_choice_abs","ineq_foregone_abs","ineq_disadvent","ineq_advent","ineq_choice","chose_equality","self_diff","other_diff","L_self","R_self","L_other","R_other"
"1852",206,"RIN1-RIN2",-0.0756451045,-0.16864986455,0.07644878945,0.0859557505,-0.0426846105,-0.0133664105,-0.0396023868,-0.1020740828,-0.2755411695,-0.1037443565,0.2651129935,0.3416894055,0.4020015515,0.3681202675,0.0994910635,-0.1563151885,-0.1829726045,-0.2220825187,-0.1521567847,-0.0677118505,-0.0457752445,0.1160261015,0.1211284855,-0.0872189272,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1853",206,"RIN9-RIN10",-0.0413330173,0.0214285277,0.1282542977,0.2048117757,0.0735316337,-0.0832432793,0.0250676044,0.2407259984,0.1546158337,0.0760482847,0.0940248847,0.0436214787,-0.0161160468,0.0501705762,0.0170758717,0.0747093297,0.0308157397,-0.1001187943,-0.0500798193,-0.1208647553,-0.0465237087,0.0516533043,0.10307508607,0.16780770307,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1854",206,"LIN4-LIN5",0.00730375750000001,0.0668303135,0.0882661025,0.2634102955,0.1775424405,-0.00542411849999999,-0.1128057515,-0.1880696615,0.1064118765,0.2537973425,-0.0202863675,0.0522397625,0.1616801655,-0.0286229025,-0.1574981485,0.0821610629,0.1764523049,0.1383445355,0.0337240615,-0.0792888575,-0.0839395325,-0.1043279885,-0.0186144635,0.2940089815,2374,"DG_s11",587.453,588.062,589.234,589.25,30,10,10,10,1.172,"Left",30,10,20,20,0,0,-20,20,"Advent",20,0,30,10,10,10
"1855",207,"LIN9-LIN10",0.3751885145,0.2891730255,0.1867421145,0.1575295095,0.3226119197,0.3963414837,0.3467448175,0.2132214225,0.2429765595,0.3752968205,0.4481260295,0.2721930995,-0.01272926082,-0.06489289382,0.2538256265,0.5518033195,0.3146346964,0.0582020164,0.0951809725,0.0200098525,0.2046154895,0.3338719845,0.1329404555,0.1506105045,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1856",207,"RIN1-RIN2",-0.2708348229,-0.2104505044,0.0678492066,0.0930309781,-0.0159843069,-0.0296514459,-0.0993613389,0.0081603271,-0.0511979659,-0.2510214829,-0.2033212929,-0.1060875879,-0.0730073809,-0.1620314459,-0.2385189989,-0.2555085319,-0.1040604799,-0.1208948799,-0.2576862459,-0.1662950439,0.0236902461,0.0890095371,-0.0783098699,0.0971492071,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1857",207,"RIN2-RIN3",-0.1375194835,0.0264219395,0.0553660075,0.0194660255,-0.0628046295,-0.0202129145,-0.0112949073,-0.0978742483,-0.0948036745,-0.0941913295,-0.043175895,-0.017321225,0.000865810500000001,0.1806386885,0.3036688405,0.1736982425,0.1126860255,0.0647832855,-0.0182788315,-0.0621414655,-0.0701196915,-0.0408686385,0.0685583215,0.3272475575,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1858",207,"RIN9-RIN10",0.1850696355,0.139316432525,0.188741820525,0.0624553735,0.071617979,0.149269378,0.1354341415,-0.0334142275,-0.0004861075,0.0811679775,0.0083836765,0.0610849715,0.1813583325,0.2591327685,0.0931466685,-0.0979760215,-0.0359375755,-0.1023169415,-0.1410369725,0.0415496125,0.0270453107,0.1095127307,0.1874031575,0.1460341725,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1859",207,"LIN2-LIN3",-0.1467060366,-0.0530925486,-0.0291689946,-0.1775299296,-0.2280954776,0.1762647524,0.2375475924,0.0212799264,-0.1261759136,-0.0765577876,0.2301154124,0.2094501424,0.0230768434,-0.0981141116,-0.1383315856,-0.103895764,-0.0886263902,-0.0352998218,0.0109630064,0.0329587984,0.2871375494,0.2431312444,0.1365192644,0.1153887884,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1860",207,"LIN4-LIN5",-0.0019799252,0.011983156,-0.071595077,-0.08574833427,-0.15642339327,-0.199501715,-0.296065038,-0.424930944,-0.3241547503,-0.1055507403,0.011410375,0.040114131,0.166434382,0.303671836,0.054819485,-0.269461135,-0.316076305,-0.294943935,-0.292780423,-0.149040093,0.086536236,0.03743933,-0.09808443,-0.197744604,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1861",207,"RIN3-RIN4",-0.03652300777,0.06853009,0.029896373,-0.079216625,0.082624868,0.06720728,-0.092397443,-0.125585364,-0.054443561,0.0155795704,-0.0209105256,5.31019999999993e-05,0.036624925,0.075424964,0.172858627,0.178736528,0.130678805,-0.01183926,-0.155536571,-0.0728109098,-0.0158177711,-0.0042194373,0.249368325,0.508732275,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1862",207,"LIN3-LIN4",0.0627231366,0.224328851,0.177389131,0.027130555,-0.057795445,0.04507433,0.1789263242,0.1925279522,-0.02342867402,-0.18155270402,0.048195788,0.176220607,0.131549603,0.042641798,0.185240012,0.231390034,-0.103808757,-0.1983192309,-7.67898999999989e-05,0.141817587,0.147193192,0.214438733,0.301609233,0.141778035,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1863",207,"LIN1-LIN2",-0.0390424796,0.0365459471,0.1182604681,-0.002738433,-0.161890121,-0.011066163,-0.00152862,-0.013025241,0.053218815,0.092508399,0.192051838,0.237497905,0.1627427832,0.2070845092,0.092790873,-0.09524671,0.18628381,0.17567423,0.263292111,0.530786601,0.370858368,0.277587601,0.232029935,0.078177782,2375,"DG_s11",590.25,590.859,592.14,592.14,10,10,6,22,1.281,"Right",6,22,16,0,16,16,0,-16,"10-10",4,-12,6,10,22,10
"1864",208,"LIN2-LIN3",-0.031522256,0.017008024,0.010096814,0.019344487,0.077485424,0.260170967,0.359707615,0.335939754,0.269786182,0.160978214,0.306536141,0.480255934,0.463969607,0.170330247,0.093834292,0.517617552,0.583241854,0.35104835,0.227685638,0.153296376,0.0468644238,-0.0294280072,0.05454713,0.0765183383,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1865",208,"RIN2-RIN3",-0.01361816795,0.10089940305,0.06111123205,0.06358112805,0.29423442905,0.32194185905,0.16981039205,0.29769476205,0.31310876305,0.10738502905,0.00284579205,-0.05879238095,-0.03517065195,0.06619728905,0.29987644305,0.23384987335,0.11429015935,0.14278489505,0.11675440905,0.07131280105,0.07968854585,0.16982285385,0.12914672905,0.05314756405,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1866",208,"LIN1-LIN2",-0.11612596596,-0.2207629275,0.0042391772,-0.0386723978,-0.2837269025,-0.0707395515,-0.0469013915,-0.1106119155,-0.01757381566,-0.11086147766,0.0626393285,0.1771243495,0.2360637335,0.3557424245,0.2457444815,0.1278245095,0.04370861218,0.21426081418,0.1544569415,0.0385182115,0.1375292195,0.0030135305,-0.1253226325,-0.2246564035,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1867",208,"LIN9-LIN10",0.0206427999,-0.0895503691,-0.0827210105,0.000363879500000004,-0.0350968445,-0.174756293,-0.02416099,0.1965988285,0.1903070695,0.2088643495,0.2048099595,0.1780252595,0.1404256305,0.0130964375,-0.000205585599999995,0.0662165674,0.0495820725,0.0804442225,0.1754083065,0.0722122115,-0.1426794765,-0.1089193826,0.2665786244,0.3809189455,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1868",208,"LIN3-LIN4",-0.0822521255,-0.1400545055,-0.3124300785,-0.3288895685,-0.1795889985,-0.0795809915,0.0211598165,0.1497788795,0.0797986525,-0.1121332165,-0.0900204275,-0.0553943565,0.2266359235,0.2057277509,0.0228504229,0.1424819935,0.0523047415,-0.1333663585,-0.1142851475,0.1514423325,0.1420346515,-0.1208127095,-0.1675407895,0.0070380015,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1869",208,"RIN1-RIN2",-0.0787845627,0.1482042443,0.1866960105,0.0692687305,0.1558144505,0.0539795555,0.0386167985,0.1193765325,-0.0038458905,-0.1122573995,-0.0869002077,-0.0430000877,0.1128429805,0.2659267405,0.3177488505,0.1439762345,-0.0443622355,-0.0127083075,0.0569261105,0.1492753797,0.2044668157,0.3260133045,0.3465990025,0.0308130525,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1870",208,"RIN9-RIN10",-0.1190161486,-0.0813635866,-0.0733656076,-0.0845358296,-0.1960918276,-0.3523905576,-0.1846510776,-0.0456734676,-0.1116423216,-0.1721953316,0.0297039364,0.1324181474,0.00131026240000001,0.0483789314,-0.0605530316,-0.1424079166,-0.0779166816,-0.0471187536,-0.0530797446,-0.1272580206,-0.1810544653,-0.2321458923,-0.21214202492,-0.10284155492,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1871",208,"LIN4-LIN5",0.020984534,0.062545556,0.121125834,0.071892735,0.127478461,0.024849664,0.228002918,0.462342201,0.286662323,0.134454418,0.151102882,0.1443357049,0.1565120149,0.286301431,0.182170706,0.200044185,0.16392914,0.059327592,0.266041382,0.266780652,0.096847257,-0.052731442,-0.007591611,0.025937809,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1872",208,"RIN3-RIN4",0.13057033775,0.01152498815,-0.01812630185,0.15057487615,0.31699324915,0.19717423685,0.12464343985,0.16278066815,-0.04686936185,0.02615230265,0.30672610065,0.25653888715,0.09742810315,-0.00592255385,0.07717330815,0.26039008415,0.62993296815,0.57706788215,0.08852084215,-0.08205211685,0.02547043215,0.17172321115,0.24506014615,0.25935345615,2376,"DG_s11",593.156,593.765,595.203,595.203,10,10,10,18,1.438,"Left",10,18,8,0,8,8,0,-8,"10-10",0,-8,10,10,10,18
"1873",209,"RIN9-RIN10",0.00489382795,0.07627677995,0.09326858395,-0.10239976905,-0.07621562805,0.04728229495,-0.02800832645,-0.14450188645,-0.25426216105,-0.38162629205,-0.37826146705,-0.20283955405,-0.13897547005,-0.03694691305,-0.12882560205,-0.26667740105,-0.05560559605,0.25139478295,0.01377437795,-0.10451288005,0.07390112495,-0.19753205505,-0.17927425305,0.13566661975,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1874",209,"RIN2-RIN3",0.0260606645,0.0343795875,0.2202690085,0.1817528935,0.2585819425,0.2862811625,0.1974727552,0.3683606702,0.3744070525,0.3408010145,0.4605234695,0.3507551215,0.00851223149999999,-0.1217844065,0.0183945175,0.0365657381,0.0368196881,-0.0069055915,0.0314882545,0.1183840218,0.00709642433999999,-0.09943255296,-0.0958939683,0.0048555767,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1875",209,"LIN2-LIN3",0.12356685,0.104404508,0.26424833,0.323013988,0.169765386,0.09616361519,0.14275146719,0.2439198344,0.1359742394,0.138694833,0.174375955,0.0165259697,0.1068538627,0.257866221,0.039281669,-0.103521809,-0.029011027,0.020507149,-0.007101444,-0.055801323,-0.011628481,0.0676212375,0.2633834855,0.261511537,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1876",209,"RIN3-RIN4",0.0328770575965,0.0413708376965,0.0408840666965,-0.0078505194035,0.2423024745965,0.3042403835965,0.0655027555965,0.2770134825965,0.3654375325965,0.3151632858965,0.3243128808965,0.1574688077965,-0.0030013553035,0.0799019874965,0.1986499865965,0.1690011015965,0.2501036245965,0.3878523115965,0.3939071355965,0.3543727715965,0.1311091885965,-0.0823600554035,-0.0705352224035,-0.0530354492035,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1877",209,"RIN1-RIN2",-0.10816683605,-0.24756988505,-0.18190397505,0.06785444095,0.25172820895,0.46859968295,0.25969664195,-0.00871955805,0.21215239495,0.12121638695,0.04886351695,0.07601430495,-0.02097277905,-0.07926666605,-0.15044038705,-0.00451161005,0.06212446895,0.05003165095,0.07383300695,-0.09678392505,-0.20453759165,-0.08173901065,0.04653591295,0.09797034195,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1878",209,"LIN4-LIN5",0.164817751,0.203500821,0.275881491,0.254538105,0.257471795,0.230443714,0.104246089,-0.003120833,-0.088057278,0.072422189,0.236945076,0.164398866,0.095979491,0.215209376,0.190517061,-0.0387026,-0.125030457,0.073888715,0.087404085,0.021399924,0.0222221473,-0.07252670036,0.06772811534,0.101557841,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1879",209,"LIN1-LIN2",-0.0379306867,0.0067745611,0.0805859491,0.0153157283,0.1286138023,0.2752692864,0.1059356024,-0.0911540997,-0.0642118509,0.1653901071,0.0812107353,-0.1232984457,-0.0979907819,-0.0439213479,-0.1310298147,-0.1415937057,-0.0417487057,-0.0715705567,-0.0496270637,0.1823246153,0.1486844773,-0.009274384,0.282218371,0.3000977623,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1880",209,"LIN3-LIN4",-0.0533857645,-0.0954040305,-0.1486410955,-0.1456309995,-0.2761939615,-0.0299030415,0.2049678385,0.3625268385,0.4453913805,0.1559724137,-0.0833100653,-0.1227126185,-0.0614938275,-0.0587985185,-0.2651064825,-0.2550972405,-0.1666380057,-0.2026542369,-0.2571384157,-0.2981547655,-0.1991942265,-0.1417964585,-0.1803805426,-0.2886343456,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1881",209,"LIN9-LIN10",0.13444502855,0.04903063055,0.19093091455,0.16397689855,-0.01997326845,-0.07334637145,-0.02736993445,0.13069957255,0.28676508255,0.24440905255,0.06034126255,0.04441651455,-0.05601584345,0.04049264455,0.19293218055,0.17450051955,0.12648620155,0.12013294355,0.11646709255,0.18775222935,0.22876362335,0.05654006555,-0.05812962745,0.07423705255,2377,"DG_s11",596.203,596.812,598.125,598.125,10,10,13,22,1.313,"Right",13,22,9,0,9,9,0,-9,"10-10",-3,-12,13,10,22,10
"1882",210,"RIN9-RIN10",0.2175711974,0.2298891687,0.1802567027,0.3116726564,0.4163845914,0.1888341994,0.2825646584,0.4385092784,0.2311692974,0.2534453624,0.2784424244,0.2215830184,0.3246485374,0.3404784764,0.2227135684,0.1889200084,0.1799076364,0.1157535494,0.1730761814,0.1629447384,0.0991050714,0.2780641784,0.1348584504,0.1433522224,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1883",210,"LIN4-LIN5",-0.0348477576,-0.0460153656,-0.0156309656,-0.1048726786,-0.2170448286,-0.0426239936,0.0908700096,-0.0955499944,-0.2107685109,-0.1307860419,-0.1423935786,-0.0868662776,-0.1891626156,-0.1134099196,0.0554837894,0.0847563734,-0.0269070156,-0.0896732566,-0.0800682156,-0.0888850146,-0.0701434397,-0.1068820897,-0.0009519219,0.0494500611,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1884",210,"RIN2-RIN3",0.1891446201,0.2888660211,0.1754626045,0.1807914685,0.1349550035,0.0796256425,0.0352161965,0.1109835115,0.1861981827,0.0671749451,0.0966290789,0.1011526985,0.0843567955,0.0803734515,-0.0106378405,0.0155633055,0.0678852345,-0.1010759575,-0.1430738225,0.0530163255,0.0109250715,-0.0439429675,0.1500557825,0.1822510545,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1885",210,"LIN9-LIN10",0.019452971965,0.072979873065,0.466367493065,0.544836577965,0.188587834965,0.098591101965,0.482498024965,0.397422062965,0.012056892965,-0.009828246035,-0.069279141035,-0.013648064035,0.068956962965,-0.021833186035,-0.033357555035,-0.042276635035,-0.107558009035,0.107030143965,0.180841019965,0.053598604965,-0.144433970035,-0.205971432035,-0.017439652035,0.026001138965,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1886",210,"LIN2-LIN3",-0.0461564605,0.0285472405,0.1051266405,0.0917081565,-0.0229620269,0.1604281261,0.1469600595,-0.1612165705,-0.1881815725,-0.0017465405,0.0511367415,0.1921648655,0.1588466924,-0.0627318386,-0.0249193532,-0.0855995982,-0.0372437146,0.0975505574,0.1367621575,0.4229709355,0.3233878935,-0.0544868605,-0.0222712755,0.125875972,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1887",210,"LIN3-LIN4",0.12729783425,0.24443772425,0.11937676325,0.03430618625,-0.00774523575,0.10098568225,0.23947357025,0.10332334825,0.17102084205,0.16338526305,0.00408278625,0.13176072625,0.07199969225,0.07329319025,0.17285180325,0.23119702225,0.14989315825,-0.02550234225,0.11326937775,0.33006493125,0.31736952525,0.26314644525,0.25317284725,0.19299146825,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1888",210,"RIN1-RIN2",0.21962509499,0.4760144245,0.2527826955,0.1735457515,0.2032178605,0.0231083165,-0.054772704,0.039480066,0.3303823965,0.3519010415,0.0889393865,0.1528669315,0.1054586915,-0.0584558285,0.2307551765,0.3473568945,0.1396907965,0.2928675185,0.2535876865,-0.0834856615,-0.0983652835,0.136830241,0.36547369,0.2527662595,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1889",210,"RIN3-RIN4",-0.034273699,-0.102328419,0.00102331000000001,0.134905096,0.059815863,0.363248007,0.497870709,0.277315028,0.058355612,0.050635751,0.198821717,0.077767539,0.111904649,0.148754969,0.072745849,-0.027597693,-0.078770459,-0.017115391,0.167012975,0.282120979,0.04549725,-0.092869504,-0.122487655,-0.051296241,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1890",210,"LIN1-LIN2",0.052627913,0.155177135,0.275056367,0.070784453,-0.017960782,0.057010498,0.2103593693,0.0823547663,-0.101749546,-0.0568516674,0.0701536616,0.27665993,0.12332833,-0.13444366,-0.03849842,0.062228338,0.118582188,0.183812826,0.3645157902,0.4385454172,0.2423692631,0.1558365011,0.109902404,0.224090981,2378,"DG_s11",599.125,599.734,600.984,600.984,10,10,3,31,1.25,"Left",3,31,28,0,28,28,0,-28,"10-10",7,-21,10,3,10,31
"1891",211,"LIN3-LIN4",0.143881321,0.0766844474,-0.1181008306,-0.215116894,-0.3387156284,-0.2460586104,0.0569465577,0.1016352317,0.057998576,-0.109448452,-0.187148124,0.0017284923,-0.0262027957,-0.056043947,-0.139218472,-0.10508206,-0.099655819,-0.130697311,-0.058701717,-0.067557751,-0.057071726,0.13060103,0.1994507861,0.1607979881,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1892",211,"LIN2-LIN3",0.1570162635,0.2101048275,0.1053996665,0.0059303365,-0.0611910925,-0.0334995525,0.049919747,0.1166256777,0.1328364492,0.0377474855,-0.054175859,0.113061635,0.0967989495,0.0641086556,0.2643391956,0.2528372185,0.0247715386,0.0251100316,0.0298458625,0.0336946225,0.0702407212,0.1026589982,0.1531663725,0.2235410325,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1893",211,"LIN9-LIN10",-0.037724407665,0.009874288335,-0.014636143565,-0.001183215465,0.029885452435,0.216966230335,0.712708306335,0.698308356335,0.260369086335,0.153971866335,0.081743376335,-0.016082168665,-0.043244380665,0.096123319335,0.160452271335,0.122102971335,0.181145511335,0.192685576335,0.099404383335,0.029477052335,0.058914070335,0.277864641335,0.162027636335,0.034431626335,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1894",211,"RIN9-RIN10",-0.1826832223,-0.1876512191,-0.1283778901,0.0208893159,-0.0828870191,-0.2700296611,-0.2049497061,0.1018156629,0.2869622709,0.0497996811,-0.17109646977,0.00920885302999999,0.1166607919,-0.0533973131,0.0086966689,0.0879301939,0.0176612939,0.0532348439,0.0224321739,0.0137568229,0.0077628719,-0.1323278761,-0.1817618371,-0.2311551071,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1895",211,"RIN3-RIN4",0.1610072289,0.1327312439,0.0685389449,-0.0483255811,0.0173655979,-0.0197401561,0.1136084849,0.1549028309,0.0878497339,0.2545103579,0.2742560843,0.1690415443,0.2185567199,0.2544678169,0.0692971019,0.0483514999,-0.00705206010000001,-0.0813090181,0.0432865991,0.0124700391,0.1382890219,0.1957965039,0.0774633469,0.0450324062,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1896",211,"LIN1-LIN2",0.0713399667,0.0535712567,-0.0300426423,0.02007262561,0.08315292461,0.0264192967,0.1807154017,0.2206326147,0.0237267387,0.0922878757,0.1088356137,0.0980341267,0.15308687011,0.17825238711,0.3603815687,0.2385619287,0.0012875777,0.1636633277,0.3956507887,0.0825996487,-0.0803955333,0.0971077697,0.0732396007,0.2168178717,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1897",211,"LIN4-LIN5",-0.306662249,-0.277246609,-0.1174867234,-0.0796771014,-0.252448447,-0.403835399,-0.336631027,-0.181507937,-0.161044971,-0.181440537,-0.09101843233,-0.09690014433,-0.178685869,-0.062093034,0.029016765,-0.094035742,-0.073325119,-0.15412522,-0.221631267,-0.135847796,-0.118372046,-0.015574758,-0.052321451,-0.199185276,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1898",211,"RIN2-RIN3",-0.226250498,-0.04746833,-0.1561036871,-0.2480535771,-0.0623784947,0.00631903329999998,-0.0663703967,-0.0088732217,-0.0277003597,0.0058214873,0.0275166503,0.1124962903,0.1178740553,0.0208010553,-0.0534565407,0.0227311753,0.0484884453,-0.1526333997,-0.0412993537,0.0350593403,0.0821445003,0.0361333743,-0.1543560327,-0.1036157497,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1899",211,"RIN1-RIN2",-0.125209972,-0.122781567,-0.0790354758,-0.23246632121,-0.07190929841,0.033113012,-0.155467037,-0.093344568,-0.176054445,-0.124849184,-0.092571524,-0.208371422,-0.14002944,0.062361705,0.056692797,-0.13109917,-0.1198268094,-0.2380322644,-0.080481999,0.208195675,0.258486935,-0.050764514,-0.327331779,-0.246719192,2379,"DG_s11",601.984,602.593,603.75,603.75,26,14,10,10,1.157,"Right",26,14,12,12,0,0,-12,12,"Advent",16,4,10,26,10,14
"1900",212,"LIN9-LIN10",0.04343675905,0.07411779305,0.05962242905,0.35955601505,0.39477071775,0.08710473975,0.09514207605,0.16775505205,-0.02831042895,-0.24684562095,-0.13916923205,0.32337035695,0.35683907705,-0.02261994765,0.04612507535,0.05376129805,-0.16276074335,-0.16822931835,-0.17474542695,-0.24984917695,-0.16224567295,-0.09200509095,0.11445123015,0.30275088035,2380,"DG_s11",604.765,605.375,606.64,606.656,18,2,10,10,1.265,"Right",18,2,16,16,0,0,-16,16,"Advent",8,-8,10,18,10,2
"1901",212,"RIN1-RIN2",0.0032025508,0.1307582518,0.1145885578,-0.0694558322,-0.1037970134,-0.0452051291,-0.0297874814,-0.0068219737,-0.0427427996,-0.0129435746,0.1066552788,0.2118733298,0.1721356948,0.0693343242,0.1050206123,0.0223821272,-0.0239918249,0.0545407038,0.1184348136,0.3002045616,0.3952653278,0.2536113678,0.0862068668,0.1188079968,2380,"DG_s11",604.765,605.375,606.64,606.656,18,2,10,10,1.265,"Right",18,2,16,16,0,0,-16,16,"Advent",8,-8,10,18,10,2
"1902",212,"RIN3-RIN4",-0.3607121065,-0.2834630275,-0.1715650745,-0.1600750951,-0.1525030261,-0.1489929625,-0.0285971545,0.0293195172,-0.00140201679999999,0.0354013935,-0.0723414525,-0.2305038285,0.000404507500000012,0.0103254235,-0.1664840045,-0.0655948745,-0.1129371575,-0.2956415475,-0.2847314065,-0.1663705725,0.0497185515,0.1451405285,0.0533797575,0.0982147865,2380,"DG_s11",604.765,605.375,606.64,606.656,18,2,10,10,1.265,"Right",18,2,16,16,0,0,-16,16,"Advent",8,-8,10,18,10,2
